"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1140","서울특별시 동대문구 이문동","1**","다가구","8m미만","139.39","83.00","202412","30","100,500","개인","개인","1993","외대역동로34길","-","중개거래","서울 동대문구"
"1141","서울특별시 동대문구 이문동","8*","단독","25m미만","64.46","50.00","202412","30","85,000","개인","개인","1968","외대역동로","-","중개거래","서울 동대문구"
"1142","서울특별시 광진구 구의동","6*","다가구","8m미만","249.75","150.70","202412","30","148,825","공공기관","개인","1991","자양로36길","-","직거래","-"
"1143","서울특별시 성동구 마장동","7**","단독","25m미만","220.40","186.10","202412","30","220,000","법인","개인","1976","마장로35길","-","중개거래","서울 성동구"
"1144","서울특별시 서대문구 연희동","1**","단독","8m미만","315.26","237.70","202412","30","225,500","개인","개인","1970","연희로11마길","-","직거래","-"
"1145","서울특별시 동대문구 이문동","1**","단독","8m미만","72.96","87.00","202412","29","98,000","개인","개인","1974","외대역동로32길","-","중개거래","서울 도봉구"
"1146","서울특별시 동대문구 이문동","1**","단독","8m미만","21.88","23.00","202412","29","57,400","개인","개인","1969","외대역동로32길","-","중개거래","서울 동대문구"
"1147","서울특별시 동대문구 전농동","2**","다가구","8m미만","115.74","76.00","202412","28","83,000","개인","개인","1993","전농로29길","-","중개거래","서울 동대문구"
"1148","서울특별시 성북구 삼선동1가","2**","다가구","8m미만","93.93","61.20","202412","28","28,000","개인","개인","1993","삼선교로8길","-","중개거래","서울 성북구"
"1149","서울특별시 서초구 서초동","1***","단독","8m미만","128.26","283.60","202412","27","295,000","개인","개인","1973","서초중앙로8길","20250321","중개거래","서울 서초구"
"1150","서울특별시 관악구 신림동","5**","다가구","8m미만","357.36","174.80","202412","27","189,018","공공기관","개인","1995","남부순환로143가길","-","직거래","-"
"1151","서울특별시 성동구 금호동3가","2*","단독","8m미만","79.45","43.30","202412","27","50,000","개인","개인","1983","무수막5가길","-","직거래","-"
"1152","서울특별시 강북구 수유동","5**","다가구","8m미만","176.59","122.00","202412","27","65,667","공공기관","개인","1995","인수봉로76길","-","직거래","-"
"1153","서울특별시 송파구 송파동","1**","다가구","8m미만","470.92","200.00","202412","27","268,000","개인","개인","1997","백제고분로46길","-","중개거래","서울 송파구"
"1154","서울특별시 양천구 신정동","1***","단독","8m미만","164.16","114.40","202412","27","90,000","개인","개인","1983","중앙로47길","-","중개거래","서울 양천구"
"1155","서울특별시 영등포구 대림동","8**","단독","8m미만","163.98","116.00","202412","27","92,699","공공기관","개인","1986","디지털로64길","-","직거래","-"
"1156","서울특별시 종로구 홍지동","1**","단독","8m미만","57.55","131.00","202412","26","36,500","개인","개인","1967","자하문로43길","-","중개거래","서울 종로구"
"1157","서울특별시 마포구 망원동","4**","단독","8m미만","162.18","151.40","202412","26","140,000","개인","개인","1977","망원로10길","-","중개거래","서울 마포구"
"1158","서울특별시 성동구 성수동2가","3**","단독","12m미만","566.64","193.10","202412","26","1,515,000","법인","개인","1993","연무장길","-","중개거래","서울 강남구"
"1159","서울특별시 중랑구 면목동","2**","다가구","12m미만","143.88","102.00","202412","26","43,000","개인","법인","1995","면목로84길","-","중개거래","서울 중랑구"
"1160","서울특별시 마포구 연남동","5**","다가구","8m미만","360.09","158.70","202412","26","198,000","법인","개인","1997","연남로1길","20250404","중개거래","서울 마포구"
"1161","서울특별시 용산구 이태원동","4**","다가구","8m미만","321.50","198.00","202412","26","250,000","개인","개인","1993","녹사평대로40다길","-","중개거래","서울 용산구"
"1162","서울특별시 성북구 종암동","8*","단독","8m미만","109.32","109.00","202412","26","73,000","법인","개인","1980","종암로27길","-","직거래","-"
"1163","서울특별시 은평구 구산동","1**","단독","8m미만","127.41","169.00","202412","25","42,700","개인","개인","1974","갈현로11가길","-","중개거래","서울 은평구"
"1164","서울특별시 은평구 신사동","3*","단독","12m미만","53.09","116.00","202412","25","90,000","법인","개인","1972","증산로19길","-","중개거래","서울 은평구"
"1165","서울특별시 강서구 공항동","1*","다가구","8m미만","207.27","136.00","202412","25","117,000","개인","개인","1993","방화대로23길","-","중개거래","서울 강서구"
"1166","서울특별시 서대문구 미근동","6*","단독","8m미만","36.36","85.60","202412","24","70,000","개인","개인","1949","충정로6길","-","중개거래","서울 서대문구"
"1167","서울특별시 강북구 미아동","6**","다가구","8m미만","195.27","126.00","202412","24","123,500","개인","개인","1994","숭인로7길","-","중개거래","서울 강북구"
"1168","서울특별시 관악구 신림동","1***","단독","25m미만","463.20","169.00","202412","24","230,000","개인","개인","1995","신림로","-","직거래","-"
"1169","서울특별시 용산구 후암동","1**","단독","8m미만","204.86","294.90","202412","24","218,000","법인","개인","1973","한강대로96가길","-","중개거래","서울 용산구"
"1170","서울특별시 서대문구 미근동","6*","단독","8m미만","36.36","85.60","202412","24","70,000","개인","개인","1949","충정로6길","20250228","중개거래","서울 서대문구"
"1171","서울특별시 중구 장충동1가","3*","단독","8m미만","131.24","139.20","202412","24","195,000","개인","개인","1900","장충단로8가길","-","중개거래","서울 강남구, 서울 중구"
"1172","서울특별시 강북구 미아동","*","단독","12m미만","176.92","132.00","202412","23","43,200","개인","법인","1976","월계로21길","-","직거래","-"
"1173","서울특별시 중랑구 망우동","3**","단독","8m미만","145.42","101.80","202412","23","70,000","개인","개인","1987","망우로71길","-","직거래","-"
"1174","서울특별시 서대문구 연희동","6*","단독","8m미만","399.30","334.20","202412","23","370,000","개인","개인","2008","연희로26다길","-","중개거래","서울 서대문구, 서울 용산구"
"1175","서울특별시 중구 황학동","1***","다가구","8m미만","294.16","83.00","202412","23","110,000","개인","개인","1992","난계로21길","-","중개거래","서울 중구"
"1176","서울특별시 영등포구 신길동","1**","단독","8m미만","138.92","116.00","202412","23","130,000","개인","개인","1974","도신로49길","-","중개거래","서울 영등포구"
"1177","서울특별시 마포구 합정동","4**","단독","25m이상","181.50","127.10","202412","23","415,000","법인","개인","1988","독막로","-","중개거래","서울 마포구"
"1178","서울특별시 강북구 수유동","5**","단독","25m미만","994.98","323.00","202412","23","170,000","개인","개인","1996","인수봉로","-","중개거래","서울 강북구"
"1179","서울특별시 강북구 수유동","4**","다가구","8m미만","93.15","86.00","202412","23","30,000","개인","개인","1991","삼양로81길","-","중개거래","서울 강북구"
"1180","서울특별시 관악구 신림동","4**","다가구","8m미만","272.01","163.00","202412","23","193,531","공공기관","개인","1993","신사로12길","-","직거래","-"
"1181","서울특별시 동대문구 회기동","1**","단독","8m미만","45.72","72.00","202412","23","20,000","개인","개인","1970","회기로12가길","-","중개거래","서울 동대문구"
"1182","서울특별시 동대문구 이문동","8*","다가구","8m미만","146.58","83.00","202412","23","107,000","개인","개인","1993","휘경로17길","-","중개거래","서울 동대문구"
"1183","서울특별시 성동구 사근동","1**","단독","8m미만","92.24","96.00","202412","22","59,900","개인","개인","1971","사근동8나길","-","직거래","-"
"1184","서울특별시 성북구 성북동","1**","단독","8m미만","13.79","36.00","202412","22","18,000","개인","개인","1971","성북로14길","-","중개거래","서울 성북구"
"1185","서울특별시 강북구 수유동","2**","다가구","12m미만","466.92","245.00","202412","22","150,000","개인","개인","2004","인수봉로72길","-","중개거래","서울 강북구"
"1186","서울특별시 성북구 삼선동5가","1**","다가구","8m미만","148.95","98.50","202412","22","76,000","개인","개인","1996","보문로29길","-","중개거래","서울 성북구"
"1187","서울특별시 성동구 성수동2가","2**","단독","8m미만","144.42","102.00","202412","21","210,000","개인","개인","1990","둘레23길","-","중개거래","서울 성동구"
"1188","서울특별시 송파구 마천동","3**","단독","8m미만","21.28","35.70","202412","21","55,000","개인","개인","1985","성내천로43다길","-","중개거래","서울 송파구"
"1189","서울특별시 동작구 노량진동","2**","다가구","8m미만","282.04","169.00","202412","21","225,000","개인","개인","1990","장승배기로24가길","-","중개거래","서울 동작구, 서울 마포구"
"1190","서울특별시 동대문구 제기동","1**","단독","8m미만","260.01","116.00","202412","21","91,000","개인","개인","1995","고산자로52길","-","중개거래","서울 동대문구"
"1191","서울특별시 성동구 성수동2가","5**","다가구","8m미만","119.73","86.00","202412","21","180,000","개인","개인","1995","둘레15가길","-","중개거래","서울 성동구"
"1192","서울특별시 관악구 봉천동","1***","다가구","8m미만","245.54","107.90","202412","20","75,000","개인","개인","1994","인헌9길","-","직거래","-"
"1193","서울특별시 성동구 성수동2가","5**","단독","8m미만","190.32","132.00","202412","20","240,000","개인","개인","1990","성수이로5길","-","중개거래","서울 성동구, 서울 용산구"
"1194","서울특별시 강동구 명일동","2**","다가구","8m미만","439.00","212.50","202412","20","257,000","법인","개인","1985","상암로63길","-","중개거래","서울 강동구"
"1195","서울특별시 강동구 명일동","2**","다가구","8m미만","439.00","212.50","202412","20","257,000","법인","개인","1985","상암로63길","20250206","중개거래","서울 강동구"
"1196","서울특별시 광진구 군자동","1**","다가구","8m미만","168.30","116.00","202412","20","92,400","개인","개인","1994","면목로5길","-","중개거래","서울 광진구"
"1197","서울특별시 동대문구 장안동","1**","단독","8m미만","395.76","205.00","202412","20","230,000","법인","개인","1986","사가정로23길","-","중개거래","서울 동대문구"
"1198","서울특별시 영등포구 신길동","1**","단독","8m미만","28.53","53.00","202412","20","81,500","개인","개인","1983","도신로43길","-","중개거래","서울 영등포구"
